is_female,test_id
[ 0.02323616  0.97676384],12871
[ 0.07250917  0.92749083],12872
[ 0.92762673  0.07237326],12873
[ 0.82590842  0.17409155],12874
[ 0.07312799  0.92687201],12875
[ 0.97450823  0.02549179],12876
[ 0.03228205  0.96771795],12877
[ 0.95955837  0.04044163],12878
[ 0.96019411  0.03980592],12879
[ 0.01210171  0.98789829],12880
[ 0.97339422  0.02660581],12881
[ 0.96715808  0.03284192],12882
[ 0.00884062  0.99115938],12883
[ 0.34148461  0.65851539],12884
[ 0.88345724  0.11654273],12885
[ 0.01363713  0.98636287],12886
[ 0.00822109  0.99177891],12887
[ 0.91911954  0.08088047],12888
[ 0.00568086  0.99431914],12889
[ 0.94638067  0.0536193 ],12890
[ 0.15123719  0.84876281],12891
[ 0.44416147  0.55583853],12892
[ 0.95756334  0.04243664],12893
[ 0.35262394  0.64737606],12894
[ 0.01316273  0.98683727],12895
[ 0.90075815  0.09924182],12896
[ 0.97074652  0.02925347],12897
[ 0.43889678  0.56110322],12898
[ 0.44800711  0.55199289],12899
[ 0.02219725  0.97780275],12900
[ 0.68993556  0.31006441],12901
[ 0.08588099  0.91411901],12902
[ 0.00828344  0.99171656],12903
[ 0.40332222  0.59667778],12904
[ 0.49118936  0.50881064],12905
[ 0.00843585  0.99156415],12906
[ 0.00982314  0.99017686],12907
[ 0.00833189  0.99166811],12908
[ 0.2930482  0.7069518],12909
[ 0.91294098  0.08705901],12910
[ 0.01650888  0.98349112],12911
[ 0.79617524  0.20382474],12912
[ 0.0421164  0.9578836],12913
[ 0.675524    0.32447597],12914
[ 0.00849068  0.99150932],12915
[ 0.73603022  0.26396975],12916
[ 0.97164297  0.02835704],12917
[ 0.91911954  0.08088047],12918
[ 0.71577436  0.28422564],12919
[ 0.98354352  0.01645647],12920
[ 0.21729702  0.78270298],12921
[ 0.98554671  0.01445331],12922
[ 0.00668001  0.99331999],12923
[ 0.45587629  0.54412371],12924
[ 0.01070517  0.98929483],12925
[ 0.00840831  0.99159169],12926
[ 0.01267481  0.98732519],12927
[ 0.93834424  0.06165575],12928
[ 0.08022797  0.91977203],12929
[ 0.11493379  0.88506621],12930
[ 0.00461775  0.99538225],12931
[ 0.81606138  0.18393861],12932
[ 0.04338169  0.95661831],12933
[ 0.07225686  0.92774314],12934
[ 0.96425611  0.0357439 ],12935
[ 0.42581356  0.57418644],12936
[ 0.45026201  0.54973799],12937
[ 0.94665444  0.05334555],12938
[ 0.01093668  0.98906332],12939
[ 0.97736055  0.02263944],12940
[ 0.942307    0.05769302],12941
[ 0.00367028  0.99632972],12942
[ 0.91750491  0.08249507],12943
[ 0.66388029  0.33611971],12944
[ 0.9427973   0.05720269],12945
[ 0.01908392  0.98091608],12946
[ 0.44155383  0.55844617],12947
[ 0.09592104  0.90407896],12948
[ 0.02888912  0.97111088],12949
[ 0.0227111  0.9772889],12950
[ 0.99164611  0.00835387],12951
[ 0.03195357  0.96804643],12952
[ 0.01124084  0.98875916],12953
[ 0.07243651  0.92756349],12954
[ 0.01022273  0.98977727],12955
[ 0.95699245  0.04300758],12956
[ 0.02285743  0.97714257],12957
[ 0.69471407  0.30528596],12958
[ 0.84835863  0.1516414 ],12959
[ 0.8225112   0.17748882],12960
[ 0.08683509  0.91316491],12961
[ 0.9719407   0.02805932],12962
[ 0.89365667  0.10634334],12963
[ 0.03188956  0.96811044],12964
[ 0.02351338  0.97648662],12965
[ 0.9621408   0.03785921],12966
[ 0.01191145  0.98808855],12967
[ 0.98342186  0.01657813],12968
[ 0.2373504  0.7626496],12969
[ 0.98994374  0.01005625],12970
[ 0.96480531  0.03519468],12971
[ 0.96710026  0.03289973],12972
[ 0.00650954  0.99349046],12973
[ 0.01291811  0.98708189],12974
[ 0.58235508  0.41764492],12975
[ 0.01652765  0.98347235],12976
[ 0.96019411  0.03980592],12977
[ 0.15173113  0.84826887],12978
[ 0.01132625  0.98867375],12979
[ 0.58166146  0.41833854],12980
[ 0.95219588  0.04780409],12981
[ 0.42097169  0.57902831],12982
[ 0.74928653  0.25071344],12983
[ 0.98781371  0.01218628],12984
[ 0.01959968  0.98040032],12985
[ 0.25038695  0.74961305],12986
[ 0.48240215  0.51759785],12987
[ 0.91724944  0.08275053],12988
[ 0.93299282  0.06700716],12989
[ 0.97294325  0.02705675],12990
[ 0.0085153  0.9914847],12991
[ 0.9512912   0.04870881],12992
[ 0.95223981  0.04776021],12993
[ 0.00938439  0.99061561],12994
[ 0.04689717  0.95310283],12995
[ 0.89433134  0.10566864],12996
[ 0.00949144  0.99050856],12997
[ 0.23202932  0.76797068],12998
[ 0.01557446  0.98442554],12999
[ 0.82489604  0.17510396],13000
[ 0.4158529  0.5841471],13001
[ 0.00468314  0.99531686],13002
[ 0.92472541  0.07527456],13003
[ 0.98388267  0.01611735],13004
[ 0.17897755  0.82102245],13005
[ 0.01317239  0.98682761],13006
[ 0.97516221  0.0248378 ],13007
[ 0.31429404  0.68570596],13008
[ 0.94258928  0.05741073],13009
[ 0.9187786   0.08122142],13010
[ 0.58928037  0.41071966],13011
[ 0.99211568  0.00788431],13012
[ 0.06059939  0.93940061],13013
[ 0.00912416  0.99087584],13014
[ 0.91911954  0.08088047],13015
[ 0.88606751  0.11393252],13016
[ 0.52630973  0.4736903 ],13017
[ 0.99017668  0.00982333],13018
[ 0.00527704  0.99472296],13019
[ 0.95941496  0.04058501],13020
[ 0.94606274  0.05393727],13021
[ 0.03960055  0.96039945],13022
[ 0.02500695  0.97499305],13023
[ 0.0048303  0.9951697],13024
[ 0.13948607  0.86051393],13025
[ 0.00443625  0.99556375],13026
[ 0.85112441  0.14887561],13027
[ 0.79431903  0.20568097],13028
[ 0.56032574  0.43967429],13029
[ 0.02599615  0.97400385],13030
[ 0.38966  0.61034],13031
[ 0.55176383  0.44823617],13032
[ 0.01396292  0.98603708],13033
[ 0.55839062  0.44160935],13034
[ 0.66380322  0.33619681],13035
[ 0.70285344  0.29714659],13036
[ 0.93986022  0.06013975],13037
[ 0.89139318  0.10860679],13038
[ 0.95451552  0.04548448],13039
[ 0.99213088  0.00786913],13040
[ 0.32192278  0.67807722],13041
[ 0.41744119  0.58255881],13042
[ 0.97399217  0.02600785],13043
[ 0.0656895  0.9343105],13044
[ 0.00512946  0.99487054],13045
[ 0.04565942  0.95434058],13046
[ 0.17618108  0.82381892],13047
[ 0.01043755  0.98956245],13048
[ 0.01040953  0.98959047],13049
[ 0.98713565  0.01286437],13050
[ 0.05179143  0.94820857],13051
[ 0.00514483  0.99485517],13052
[ 0.00819588  0.99180412],13053
[ 0.00751621  0.99248379],13054
[ 0.96321189  0.03678808],13055
[ 0.00920844  0.99079156],13056
[ 0.93332684  0.06667319],13057
[ 0.90185833  0.09814167],13058
[ 0.96233052  0.03766948],13059
[ 0.01409572  0.98590428],13060
[ 0.00520194  0.99479806],13061
[ 0.93733925  0.06266077],13062
[ 0.48099971  0.51900029],13063
[ 0.95900434  0.04099568],13064
[ 0.00915754  0.99084246],13065
[ 0.95746148  0.04253855],13066
[ 0.94811481  0.05188518],13067
[ 0.97849357  0.02150644],13068
[ 0.97243375  0.02756624],13069
[ 0.94891971  0.0510803 ],13070
[ 0.89757556  0.10242444],13071
[ 0.96034795  0.03965205],13072
[ 0.08086425  0.91913575],13073
[ 0.03574753  0.96425247],13074
[ 0.44593966  0.55406034],13075
[ 0.0146715  0.9853285],13076
[ 0.48740506  0.51259494],13077
[ 0.08715838  0.91284162],13078
[ 0.01254129  0.98745871],13079
[ 0.94595921  0.05404079],13080
[ 0.35343146  0.64656854],13081
[ 0.00800985  0.99199015],13082
[ 0.94914532  0.05085468],13083
[ 0.04385841  0.95614159],13084
[ 0.01301098  0.98698902],13085
[ 0.01340091  0.98659909],13086
[ 0.21348387  0.78651613],13087
[ 0.9568882   0.04311182],13088
[ 0.83013058  0.16986944],13089
[ 0.01309252  0.98690748],13090
[ 0.00202531  0.99797469],13091
[ 0.00582349  0.99417651],13092
[ 0.9769696   0.02303042],13093
[ 0.15926439  0.84073561],13094
[ 0.21622145  0.78377855],13095
[ 0.74145299  0.25854701],13096
[ 0.01290834  0.98709166],13097
[ 0.00805104  0.99194896],13098
[ 0.88838023  0.11161979],13099
[ 0.85394543  0.14605458],13100
[ 0.0092625  0.9907375],13101
[ 0.00651276  0.99348724],13102
[ 0.66799384  0.33200616],13103
[ 0.35419118  0.64580882],13104
[ 0.85804927  0.14195073],13105
[ 0.04471344  0.95528656],13106
[ 0.05869901  0.94130099],13107
[ 0.05690014  0.94309986],13108
[ 0.00330687  0.99669313],13109
[ 0.00854439  0.99145561],13110
[ 0.59480059  0.40519938],13111
[ 0.97231603  0.02768398],13112
[ 0.91134244  0.08865757],13113
[ 0.33481276  0.66518724],13114
[ 0.00377345  0.99622655],13115
[ 0.00646979  0.99353021],13116
[ 0.54122078  0.45877925],13117
[ 0.99510586  0.00489417],13118
[ 0.00405413  0.99594587],13119
[ 0.96350688  0.03649313],13120
[ 0.75182766  0.24817233],13121
[ 0.96755892  0.03244111],13122
[ 0.00889099  0.99110901],13123
[ 0.05949783  0.94050217],13124
[ 0.01120251  0.98879749],13125
[ 0.40191394  0.59808606],13126
[ 0.49642146  0.50357854],13127
[ 0.98981112  0.01018889],13128
[ 0.02398807  0.97601193],13129
[ 0.00431329  0.99568671],13130
[ 0.2096175  0.7903825],13131
[ 0.02615154  0.97384846],13132
[ 0.96504331  0.03495671],13133
[ 0.96894634  0.03105368],13134
[ 0.02265227  0.97734773],13135
[ 0.01162469  0.98837531],13136
[ 0.01101798  0.98898202],13137
[ 0.06972933  0.93027067],13138
[ 0.94183052  0.05816951],13139
[ 0.01015675  0.98984325],13140
[ 0.00645602  0.99354398],13141
[ 0.39974225  0.60025775],13142
[ 0.5901252   0.40987483],13143
[ 0.04316533  0.95683467],13144
[ 0.01969308  0.98030692],13145
[ 0.98670989  0.01329011],13146
[ 0.93087608  0.06912395],13147
[ 0.0092625  0.9907375],13148
[ 0.98720866  0.01279132],13149
[ 0.03380513  0.96619487],13150
[ 0.22255576  0.77744424],13151
[ 0.85325015  0.14674988],13152
[ 0.91191334  0.08808669],13153
[ 0.18458802  0.81541198],13154
[ 0.07725263  0.92274737],13155
[ 0.95262766  0.04737237],13156
[ 0.08391565  0.91608435],13157
[ 0.00760323  0.99239677],13158
[ 0.91576344  0.08423654],13159
[ 0.93500042  0.0649996 ],13160
[ 0.98788232  0.01211767],13161
[ 0.52687752  0.47312251],13162
[ 0.47336417  0.52663583],13163
[ 0.10576648  0.89423352],13164
[ 0.00616366  0.99383634],13165
[ 0.06944883  0.93055117],13166
[ 0.94292688  0.0570731 ],13167
[ 0.12226951  0.87773049],13168
[ 0.01420009  0.98579991],13169
[ 0.98377174  0.01622825],13170
[ 0.98813689  0.01186309],13171
[ 0.02061546  0.97938454],13172
[ 0.03236151  0.96763849],13173
[ 0.04560184  0.95439816],13174
[ 0.00797325  0.99202675],13175
[ 0.85878503  0.14121495],13176
[ 0.00507486  0.99492514],13177
[ 0.00552565  0.99447435],13178
[ 0.00652933  0.99347067],13179
[ 0.43547869  0.56452131],13180
[ 0.57864314  0.42135686],13181
[ 0.01860011  0.98139989],13182
[ 0.50808769  0.49191231],13183
[ 0.38858825  0.61141175],13184
[ 0.94063163  0.05936835],13185
[ 0.04113299  0.95886701],13186
[ 0.02813435  0.97186565],13187
[ 0.32707882  0.67292118],13188
[ 0.13157082  0.86842918],13189
[ 0.93254137  0.06745861],13190
[ 0.01206249  0.98793751],13191
[ 0.03298849  0.96701151],13192
[ 0.94764811  0.05235187],13193
[ 0.98101491  0.01898508],13194
[ 0.55917478  0.44082522],13195
[ 0.03134161  0.96865839],13196
[ 0.00849807  0.99150193],13197
[ 0.98879373  0.01120628],13198
[ 0.95625401  0.04374602],13199
[ 0.0137291  0.9862709],13200
[ 0.85848367  0.14151631],13201
[ 0.95486504  0.04513494],13202
[ 0.01193696  0.98806304],13203
[ 0.00767249  0.99232751],13204
[ 0.98479646  0.01520354],13205
[ 0.88947964  0.11052036],13206
[ 0.88366634  0.11633367],13207
[ 0.98433924  0.01566079],13208
[ 0.97899961  0.02100041],13209
[ 0.93489444  0.06510557],13210
[ 0.68144429  0.31855571],13211
[ 0.01155436  0.98844564],13212
[ 0.38296807  0.61703193],13213
[ 0.02299052  0.97700948],13214
[ 0.0054056  0.9945944],13215
[ 0.00560474  0.99439526],13216
[ 0.9918384   0.00816161],13217
[ 0.01098335  0.98901665],13218
[ 0.93235481  0.06764519],13219
[ 0.38234633  0.61765367],13220
[ 0.11894214  0.88105786],13221
[ 0.00512582  0.99487418],13222
[ 0.01249057  0.98750943],13223
[ 0.02469718  0.97530282],13224
[ 0.00729162  0.99270838],13225
[ 0.81140119  0.18859883],13226
[ 0.02984393  0.97015607],13227
[ 0.95650113  0.04349889],13228
[ 0.95523369  0.04476628],13229
[ 0.73680305  0.26319692],13230
[ 0.01217252  0.98782748],13231
[ 0.99177414  0.00822583],13232
[ 0.09968495  0.90031505],13233
[ 0.02313185  0.97686815],13234
[ 0.01492435  0.98507565],13235
[ 0.00999647  0.99000353],13236
[ 0.01488107  0.98511893],13237
[ 0.00665343  0.99334657],13238
[ 0.02170211  0.97829789],13239
[ 0.65403497  0.34596506],13240
[ 0.92450678  0.0754932 ],13241
[ 0.18841988  0.81158012],13242
[ 0.8384304   0.16156961],13243
[ 0.00914794  0.99085206],13244
[ 0.03430182  0.96569818],13245
[ 0.96147043  0.03852958],13246
[ 0.98311073  0.01688926],13247
[ 0.28614819  0.71385181],13248
[ 0.96268159  0.03731842],13249
[ 0.00855547  0.99144453],13250
[ 0.91397464  0.08602539],13251
[ 0.00520772  0.99479228],13252
[ 0.82236749  0.17763253],13253
[ 0.00433403  0.99566597],13254
[ 0.01565152  0.98434848],13255
[ 0.55721426  0.44278574],13256
[ 0.94334018  0.05665979],13257
[ 0.01216394  0.98783606],13258
[ 0.96605629  0.03394372],13259
[ 0.97130483  0.02869518],13260
[ 0.56394696  0.43605301],13261
[ 0.48769546  0.51230454],13262
[ 0.96806711  0.03193287],13263
[ 0.01150638  0.98849362],13264
[ 0.97379428  0.0262057 ],13265
[ 0.70142609  0.29857391],13266
[ 0.02648073  0.97351927],13267
[ 0.41914457  0.58085543],13268
[ 0.98127168  0.01872829],13269
[ 0.94324064  0.05675936],13270
[ 0.00475627  0.99524373],13271
[ 0.93658465  0.06341535],13272
[ 0.46346819  0.53653181],13273
[ 0.98838687  0.01161312],13274
[ 0.01260471  0.98739529],13275
[ 0.02828461  0.97171539],13276
[ 0.9900955   0.00990449],13277
[ 0.35783088  0.64216912],13278
[ 0.02279288  0.97720712],13279
[ 0.00741261  0.99258739],13280
[ 0.92141491  0.07858508],13281
[ 0.98986685  0.01013316],13282
[ 0.97920179  0.02079821],13283
[ 0.00478905  0.99521095],13284
[ 0.91419977  0.08580024],13285
[ 0.51214135  0.48785862],13286
[ 0.01576066  0.98423934],13287
[ 0.03677315  0.96322685],13288
[ 0.02187413  0.97812587],13289
[ 0.4671731  0.5328269],13290
[ 0.00637305  0.99362695],13291
[ 0.01352912  0.98647088],13292
[ 0.04473239  0.95526761],13293
[ 0.01356494  0.98643506],13294
[ 0.94568098  0.054319  ],13295
[ 0.83776426  0.16223577],13296
[ 0.96986562  0.03013439],13297
[ 0.95451546  0.04548457],13298
[ 0.0421533  0.9578467],13299
[ 0.05877125  0.94122875],13300
[ 0.68806189  0.31193811],13301
[ 0.96001273  0.03998727],13302
[ 0.99483246  0.00516755],13303
[ 0.01774663  0.98225337],13304
[ 0.0159449  0.9840551],13305
[ 0.01503134  0.98496866],13306
[ 0.95033914  0.04966088],13307
[ 0.00481433  0.99518567],13308
[ 0.00447774  0.99552226],13309
[ 0.01846826  0.98153174],13310
[ 0.9695372   0.03046281],13311
[ 0.96093202  0.03906798],13312
[ 0.85361814  0.14638186],13313
[ 0.0054186  0.9945814],13314
[ 0.01155436  0.98844564],13315
[ 0.04852068  0.95147932],13316
[ 0.91505849  0.08494149],13317
[ 0.23369908  0.76630092],13318
[ 0.01828289  0.98171711],13319
[ 0.8887651  0.1112349],13320
[ 0.93768471  0.06231527],13321
[ 0.43547869  0.56452131],13322
[ 0.98769015  0.01230986],13323
[ 0.86974031  0.13025968],13324
[ 0.95605785  0.04394215],13325
[ 0.00902587  0.99097413],13326
[ 0.85253245  0.14746754],13327
[ 0.36221915  0.63778085],13328
[ 0.00863016  0.99136984],13329
[ 0.62708294  0.37291709],13330
[ 0.22327697  0.77672303],13331
[ 0.02886868  0.97113132],13332
[ 0.0103758  0.9896242],13333
[ 0.88817632  0.1118237 ],13334
[ 0.91050237  0.08949765],13335
[ 0.84691709  0.15308292],13336
[ 0.01207656  0.98792344],13337
[ 0.01581675  0.98418325],13338
[ 0.01019746  0.98980254],13339
[ 0.0101254  0.9898746],13340
[ 0.97979695  0.02020305],13341
[ 0.01379633  0.98620367],13342
[ 0.53799474  0.46200529],13343
[ 0.00906914  0.99093086],13344
[ 0.31371236  0.68628764],13345
[ 0.00476962  0.99523038],13346
[ 0.66284049  0.33715954],13347
[ 0.01497555  0.98502445],13348
[ 0.8505187   0.14948131],13349
[ 0.01077956  0.98922044],13350
[ 0.00892985  0.99107015],13351
[ 0.01140481  0.98859519],13352
[ 0.96504331  0.03495671],13353
[ 0.01077968  0.98922032],13354
[ 0.43547869  0.56452131],13355
[ 0.97753716  0.02246286],13356
[ 0.83108419  0.16891582],13357
[ 0.42636043  0.57363957],13358
[ 0.84026408  0.15973593],13359
[ 0.97882831  0.0211717 ],13360
[ 0.9336558   0.06634419],13361
[ 0.0101155  0.9898845],13362
[ 0.00758606  0.99241394],13363
[ 0.91179132  0.08820871],13364
[ 0.64437544  0.35562459],13365
[ 0.01303899  0.98696101],13366
[ 0.81892061  0.18107939],13367
[ 0.00758737  0.99241263],13368
[ 0.00493217  0.99506783],13369
[ 0.01658463  0.98341537],13370
[ 0.44375932  0.55624068],13371
[ 0.96798277  0.03201724],13372
[ 0.01604915  0.98395085],13373
[ 0.98986644  0.01013356],13374
[ 0.11471224  0.88528776],13375
[ 0.00906259  0.99093741],13376
[ 0.96250308  0.03749691],13377
[ 0.01413858  0.98586142],13378
[ 0.00705862  0.99294138],13379
[ 0.00963438  0.99036562],13380
[ 0.60192871  0.39807132],13381
[ 0.38815546  0.61184454],13382
[ 0.96512848  0.03487154],13383
[ 0.99374908  0.0062509 ],13384
[ 0.96049851  0.03950151],13385
[ 0.00833207  0.99166793],13386
[ 0.98830056  0.01169945],13387
[ 0.92541045  0.07458956],13388
[ 0.4736445  0.5263555],13389
[ 0.99382937  0.00617066],13390
[ 0.97321343  0.02678655],13391
[ 0.92428935  0.07571068],13392
[ 0.27915525  0.72084475],13393
[ 0.01163113  0.98836887],13394
[ 0.91554403  0.08445594],13395
[ 0.97348404  0.02651599],13396
[ 0.04103804  0.95896196],13397
[ 0.0132246  0.9867754],13398
[ 0.97365999  0.02634003],13399
[ 0.70137942  0.29862061],13400
[ 0.10127801  0.89872199],13401
[ 0.95646745  0.04353258],13402
[ 0.98370248  0.01629749],13403
[ 0.81797022  0.1820298 ],13404
[ 0.98340023  0.0165998 ],13405
[ 0.95223498  0.04776499],13406
[ 0.4158529  0.5841471],13407
[ 0.12973803  0.87026197],13408
[ 0.91169196  0.08830804],13409
[ 0.95289057  0.04710944],13410
[ 0.38697189  0.61302811],13411
[ 0.95648777  0.04351221],13412
[ 0.00805104  0.99194896],13413
[ 0.302149  0.697851],13414
[ 0.86146683  0.13853319],13415
[ 0.02168864  0.97831136],13416
[ 0.04931861  0.95068139],13417
[ 0.95489538  0.04510461],13418
[ 0.93508625  0.06491376],13419
[ 0.97541869  0.02458131],13420
[ 0.98721343  0.01278658],13421
[ 0.8685931   0.13140689],13422
[ 0.01021397  0.98978603],13423
[ 0.05010223  0.94989777],13424
[ 0.94273627  0.05726372],13425
[ 0.00876522  0.99123478],13426
[ 0.87835205  0.12164796],13427
[ 0.00761873  0.99238127],13428
[ 0.01102448  0.98897552],13429
[ 0.47032905  0.52967095],13430
[ 0.91673291  0.08326708],13431
[ 0.00441688  0.99558312],13432
[ 0.39729702  0.60270298],13433
[ 0.898808    0.10119197],13434
[ 0.07125026  0.92874974],13435
[ 0.22666299  0.77333701],13436
[ 0.00637209  0.99362791],13437
[ 0.01384246  0.98615754],13438
[ 0.65810406  0.34189591],13439
[ 0.01959109  0.98040891],13440
[ 0.30954945  0.69045055],13441
[ 0.99014074  0.00985928],13442
[ 0.01553124  0.98446876],13443
[ 0.0239808  0.9760192],13444
[ 0.97950482  0.02049517],13445
[ 0.97150218  0.0284978 ],13446
[ 0.00471634  0.99528366],13447
[ 0.00816643  0.99183357],13448
[ 0.02959192  0.97040808],13449
[ 0.92879313  0.07120685],13450
[ 0.02255315  0.97744685],13451
[ 0.02247733  0.97752267],13452
[ 0.02396649  0.97603351],13453
[ 0.02907628  0.97092372],13454
[ 0.98766631  0.01233371],13455
[ 0.90131456  0.09868542],13456
[ 0.99594527  0.00405473],13457
[ 0.98183012  0.01816989],13458
[ 0.97485983  0.02514014],13459
[ 0.61169761  0.38830239],13460
[ 0.82674378  0.17325622],13461
[ 0.4736445  0.5263555],13462
[ 0.00940549  0.99059451],13463
[ 0.99080813  0.00919186],13464
[ 0.98996723  0.01003278],13465
[ 0.00402141  0.99597859],13466
[ 0.07468998  0.92531002],13467
[ 0.9714936  0.0285064],13468
[ 0.99258655  0.00741344],13469
[ 0.86283386  0.13716614],13470
[ 0.44155383  0.55844617],13471
[ 0.01921237  0.98078763],13472
[ 0.05751431  0.94248569],13473
[ 0.03211254  0.96788746],13474
[ 0.99034822  0.0096518 ],13475
[ 0.02152914  0.97847086],13476
[ 0.90075326  0.09924677],13477
[ 0.78794068  0.21205932],13478
[ 0.97161448  0.02838552],13479
[ 0.00649887  0.99350113],13480
[ 0.94344091  0.0565591 ],13481
[ 0.02154702  0.97845298],13482
[ 0.8583945   0.14160548],13483
[ 0.98041397  0.01958602],13484
[ 0.9542197  0.0457803],13485
[ 0.89821953  0.10178046],13486
[ 0.80333817  0.19666182],13487
[ 0.51042342  0.48957658],13488
[ 0.0271076  0.9728924],13489
[ 0.81095433  0.18904564],13490
[ 0.94510674  0.05489328],13491
[ 0.13291943  0.86708057],13492
[ 0.00849879  0.99150121],13493
[ 0.95743561  0.04256441],13494
[ 0.01072884  0.98927116],13495
[ 0.03783196  0.96216804],13496
[ 0.65584058  0.34415942],13497
[ 0.97843868  0.0215613 ],13498
[ 0.83110619  0.16889381],13499
[ 0.98510039  0.01489961],13500
[ 0.97357953  0.02642047],13501
[ 0.97739708  0.02260293],13502
[ 0.85120815  0.14879185],13503
[ 0.05579215  0.94420785],13504
[ 0.00659567  0.99340433],13505
[ 0.03778177  0.96221823],13506
[ 0.89198899  0.10801104],13507
[ 0.97532719  0.02467281],13508
[ 0.0086484  0.9913516],13509
[ 0.07020015  0.92979985],13510
[ 0.01446474  0.98553526],13511
[ 0.01398367  0.98601633],13512
[ 0.0050301  0.9949699],13513
[ 0.01466793  0.98533207],13514
[ 0.91404146  0.08595853],13515
[ 0.81275064  0.18724938],13516
[ 0.03163469  0.96836531],13517
[ 0.91380161  0.0861984 ],13518
[ 0.96822149  0.03177853],13519
[ 0.43107092  0.56892908],13520
[ 0.06646937  0.93353063],13521
[ 0.12634832  0.87365168],13522
[ 0.01167977  0.98832023],13523
[ 0.97116572  0.02883429],13524
[ 0.02381611  0.97618389],13525
[ 0.97394389  0.0260561 ],13526
[ 0.17579025  0.82420975],13527
[ 0.03418261  0.96581739],13528
[ 0.7687763   0.23122372],13529
[ 0.65928686  0.34071314],13530
[ 0.94258642  0.05741358],13531
[ 0.02311796  0.97688204],13532
[ 0.98674029  0.01325969],13533
[ 0.01101738  0.98898262],13534
[ 0.00483191  0.99516809],13535
[ 0.90845847  0.09154153],13536
[ 0.77762139  0.2223786 ],13537
[ 0.00988066  0.99011934],13538
[ 0.02099013  0.97900987],13539
[ 0.00818861  0.99181139],13540
[ 0.13834286  0.86165714],13541
[ 0.97874105  0.02125894],13542
[ 0.98036253  0.01963747],13543
[ 0.92187309  0.07812692],13544
[ 0.95987159  0.04012842],13545
[ 0.41044533  0.58955467],13546
[ 0.11930031  0.88069969],13547
[ 0.968059    0.03194101],13548
[ 0.02904934  0.97095066],13549
[ 0.01949418  0.98050582],13550
[ 0.97440553  0.02559445],13551
[ 0.95110261  0.04889737],13552
[ 0.98985451  0.01014546],13553
[ 0.01547462  0.98452538],13554
[ 0.71379769  0.28620228],13555
[ 0.01451015  0.98548985],13556
[ 0.9150399  0.0849601],13557
[ 0.83266908  0.16733094],13558
[ 0.01113093  0.98886907],13559
[ 0.01073533  0.98926467],13560
[ 0.97087872  0.02912125],13561
[ 0.96093202  0.03906798],13562
[ 0.00961399  0.99038601],13563
[ 0.04116279  0.95883721],13564
[ 0.14344937  0.85655063],13565
[ 0.73481274  0.26518723],13566
[ 0.65166676  0.34833321],13567
[ 0.01324922  0.98675078],13568
[ 0.00679976  0.99320024],13569
[ 0.88735503  0.11264499],13570
[ 0.97150218  0.0284978 ],13571
[ 0.96504331  0.03495671],13572
[ 0.01908469  0.98091531],13573
[ 0.9009186   0.09908137],13574
[ 0.01064986  0.98935014],13575
[ 0.97696763  0.02303235],13576
[ 0.84901267  0.15098734],13577
[ 0.95420623  0.04579377],13578
[ 0.9832564   0.01674363],13579
[ 0.94486189  0.05513813],13580
[ 0.02253151  0.97746849],13581
[ 0.26247251  0.73752749],13582
[ 0.4061811  0.5938189],13583
[ 0.09547472  0.90452528],13584
[ 0.00652993  0.99347007],13585
[ 0.98290545  0.01709454],13586
[ 0.9640488  0.0359512],13587
[ 0.429115  0.570885],13588
[ 0.54877561  0.45122439],13589
[ 0.0466634  0.9533366],13590
[ 0.76169175  0.23830824],13591
[ 0.93381602  0.06618398],13592
[ 0.78526717  0.21473283],13593
[ 0.98565656  0.01434347],13594
[ 0.01322532  0.98677468],13595
[ 0.08511782  0.91488218],13596
[ 0.90297532  0.0970247 ],13597
[ 0.00821358  0.99178642],13598
[ 0.37766755  0.62233245],13599
[ 0.09431994  0.90568006],13600
[ 0.01470542  0.98529458],13601
[ 0.03263927  0.96736073],13602
[ 0.92426854  0.07573143],13603
[ 0.05416197  0.94583803],13604
[ 0.57625341  0.42374659],13605
[ 0.40499312  0.59500688],13606
[ 0.97146994  0.02853008],13607
[ 0.95152682  0.04847318],13608
[ 0.27624816  0.72375184],13609
[ 0.07991695  0.92008305],13610
[ 0.96937478  0.03062524],13611
[ 0.93241662  0.0675834 ],13612
[ 0.96268159  0.03731842],13613
[ 0.9944098   0.00559018],13614
[ 0.03232098  0.96767902],13615
[ 0.00901836  0.99098164],13616
[ 0.90843064  0.09156939],13617
[ 0.07461882  0.92538118],13618
[ 0.92073858  0.07926143],13619
[ 0.97711897  0.02288105],13620
[ 0.87724668  0.1227533 ],13621
[ 0.0165695  0.9834305],13622
[ 0.00639129  0.99360871],13623
[ 0.90883201  0.09116801],13624
[ 0.99040127  0.00959872],13625
[ 0.97686589  0.02313409],13626
[ 0.00701809  0.99298191],13627
[ 0.90234637  0.09765366],13628
[ 0.92232406  0.07767597],13629
[ 0.54036212  0.45963788],13630
[ 0.01119459  0.98880541],13631
[ 0.77762139  0.2223786 ],13632
[ 0.9603191  0.0396809],13633
[ 0.98162287  0.01837712],13634
[ 0.9934544   0.00654558],13635
[ 0.38847458  0.61152542],13636
[ 0.00592631  0.99407369],13637
[ 0.00683916  0.99316084],13638
[ 0.0075599  0.9924401],13639
[ 0.11098355  0.88901645],13640
[ 0.88331866  0.11668133],13641
[ 0.39102954  0.60897046],13642
[ 0.10097694  0.89902306],13643
[ 0.80141014  0.19858985],13644
