test_id,is_female_rf,is_female_drf_h2o,is_female_more_epoch_nn,more-nn,is_female
13630,0.53,0.414239066,0.999999969,0.664319239,0.648079678
13631,0.995,1,1,0.999260512,0.998333333
13632,0.05,0.116787824,3.80E-04,0.023267127,0.055722531
13633,0.025,0.038496784,1.42E-14,0.001115719,0.021165595
13634,0.035,0.023147528,7.23E-09,7.28E-05,0.019382512
13635,0,0.007732399,8.20E-17,1.88E-05,0.002577466
13636,0.48,0.635257254,2.55E-04,0.507656956,0.371837398
13637,0.965,0.982727105,1,0.997246272,0.982575702
13638,1,1,1,0.9999364,1
13639,0.99,0.97694809,1,0.999868985,0.988982697
13640,0.86,0.87906161,0.999999993,0.48779411,0.913020534
13641,0.09,0.076584493,4.39E-30,6.14E-06,0.055528164
13642,0.53,0.60616586,0.999997161,0.410703716,0.71205434
13643,0.905,0.924449995,1,0.998495868,0.943149998
13644,0.33,0.253911768,0.001465237,0.041186662,0.195125668
13645,0.995,1,1,0.998849081,0.998333333
13646,0.125,0.114269611,1.26E-09,1.27E-04,0.079756537
13647,0.94,0.888956963,1,0.994714755,0.942985654
13648,0.95,0.959546481,1,0.995939625,0.969848827
13649,0.94,0.971158335,1,0.999897304,0.970386112
13650,0.945,0.953724322,0.999980855,0.969748838,0.966235059
13651,0.915,0.97694809,1,0.998752295,0.963982697
13652,0.99,0.982727105,1,0.999879094,0.990909035
13653,0.16,0.146609307,3.04E-19,0.023056846,0.102203102
13654,0.47,0.637699061,5.44E-04,0.366430846,0.36941448
13655,0.175,0.220234276,2.60E-06,0.028626948,0.131745626
13656,0.975,0.988495408,1,0.99977722,0.987831803
13657,0.05,0.091706492,6.76E-25,1.09E-04,0.047235497
13658,0.19,0.203109044,3.50E-15,3.90E-06,0.131036348
13659,0.065,0.084153518,1.10E-21,2.11E-05,0.049717839
13660,0.995,1,1,0.996418108,0.998333333
13661,0.985,0.988495408,1,0.999983359,0.991165136
13662,0.935,0.939121339,0.999999984,0.99876968,0.958040441
13663,0.395,0.381225198,0.244923331,0.049619811,0.340382843
13664,0.61,0.65837071,0.999999982,0.176530676,0.756123564
13665,0,0,4.77E-34,4.86E-06,1.59E-34
13666,0.985,0.99425303,1,0.999478684,0.993084343
13667,0.995,0.982727105,1,0.999989321,0.992575701
13668,0.255,0.255112376,0.014877689,0.004679848,0.174996688
13669,0.025,0.007732399,2.91E-19,3.15E-04,0.0109108
13670,0.98,1,1,0.999966113,0.993333333
13671,0.01,0,3.20E-12,2.63E-04,0.003333333
13672,0.005,0.039453935,8.68E-15,0.001324252,0.014817978
13673,0.12,0.106764488,9.92E-16,0.104082161,0.075588163
13674,0.99,0.971158335,1,0.999978302,0.987052778
13675,0.61,0.649707005,4.84E-05,0.898500911,0.419918458
13676,0.055,0.041732666,1.83E-11,0.013068782,0.032244222
13677,0.965,0.959546481,1,0.983538119,0.974848827
13678,0.99,0.993576216,1,0.979931717,0.994525405
13679,0.835,0.871059637,0.999999996,0.954715474,0.902019878
13680,0.86,0.877036668,0.999999493,0.823291259,0.912345387
13681,0.98,0.97694809,1,0.999996672,0.985649363
13682,0.225,0.293314107,0.872943985,0.029793537,0.463752697
13683,0.93,0.953724322,1,0.998959281,0.961241441
13684,0.82,0.853060627,0.999940294,0.996230529,0.891000307
13685,0,0.015448224,3.23E-23,1.06E-05,0.005149408
13686,0.465,0.479952878,0.999984067,0.868628269,0.648312315
13687,0.995,1,1,0.992885137,0.998333333
13688,0.03,0.023147528,7.95E-16,1.18E-04,0.017715843
13689,0.68,0.789250704,0.820229057,0.833662187,0.76315992
13690,0.85,0.853060627,1,0.987241085,0.901020209
13691,0.53,0.536887577,0.11153911,0.864830578,0.392808896
13692,0.995,0.99425303,1,0.999709531,0.996417677
13693,0.885,0.926410141,0.999510079,0.783505824,0.936973407
13694,1,1,1,0.999991645,1
13695,0.16,0.241882843,7.19E-09,0.002356206,0.13396095
13696,0.36,0.422633242,7.91E-10,0.947574433,0.260877748
13697,0.98,0.99425303,1,0.993786014,0.991417677
13698,0.775,0.793851027,1.26E-04,0.880299677,0.522992419
13699,0.965,0.97694809,1,0.999943645,0.980649363
13700,0.325,0.311077014,3.65E-13,0.032951913,0.212025671
13701,0.03,0.007732399,3.05E-14,2.54E-05,0.012577466
13702,0.985,0.987365211,1,0.998854715,0.990788404
13703,0.795,0.777977635,0.9997598,0.899925718,0.857579145
13704,0.08,0.06139808,2.13E-19,9.07E-05,0.047132693
13705,0.5,0.537273879,0.999979604,0.51307287,0.679084494
13706,0.995,0.988495408,1,0.999885379,0.994498469
13707,0.735,0.780030229,0.625471011,0.358232933,0.713500413
13708,0.1,0.109267959,0.001716755,0.211255422,0.070328238
13709,0.115,0.132963188,8.12E-16,0.015750504,0.082654396
13710,0.585,0.660901845,1,0.466304524,0.748633948
13711,0.845,0.773868513,0.940781831,0.98796031,0.853216781
13712,0.125,0.099243465,1.50E-22,2.10E-05,0.074747822
13713,0.055,0.041558768,3.68E-20,0.001130624,0.032186256
13714,0.11,0.099410772,1.92E-04,0.038373685,0.069867595
13715,0.38,0.246699404,8.95E-05,0.013858021,0.208929627
13716,0.52,0.583360541,5.10E-07,0.001126204,0.367787017
13717,0.505,0.570258041,0.999999958,0.500693362,0.691752666
13718,0.4,0.378742651,0.002341382,0.212145627,0.260361344
13719,0.985,1,1,0.929516327,0.995
13720,0.225,0.271365437,3.75E-10,0.069593518,0.165455146
13721,0.055,0.023147528,2.71E-05,0.024800673,0.026058202
13722,0.16,0.106764488,0.558971358,0.017467057,0.275245282
13723,0.925,0.900832448,0.999999987,0.996436433,0.941944145
13724,0.525,0.520658548,0.002384582,0.299913237,0.34934771
13725,0.985,0.988495408,1,0.999627955,0.991165136
13726,0.25,0.2611092,0.385154717,0.018125903,0.298754639
13727,0.995,0.99425303,1,0.999984807,0.996417677
13728,0.985,0.99425303,1,0.999999308,0.993084343
13729,0.71,0.735088498,0.999999768,0.993549019,0.815029422
13730,0.05,0.05378059,4.22E-18,0.001536386,0.03459353
13731,0.19,0.181108479,5.55E-20,0.00571242,0.123702826
13732,0.01,0.003868275,3.72E-11,1.60E-04,0.004622758
13733,0.975,0.959546481,1,0.987370345,0.97818216
13734,0.27,0.303137295,9.30E-10,0.036685183,0.191045765
13735,0.08,0.091706492,0.32841758,0.041845976,0.166708024
13736,0.26,0.275118472,0.001934863,0.230145308,0.179017778
13737,0.83,0.868066886,0.999993929,0.978971051,0.899353605
13738,0.1,0.05378059,7.02E-20,5.60E-04,0.051260197
13739,0.36324731,0.375514941,0.003469199,0.005834627,0.247410483
13740,0.275,0.358402543,0.998427051,0.050212795,0.543943198
13741,0.97,0.982727105,1,0.985756998,0.984242368
13742,0.48,0.527314604,0.980833473,0.870448175,0.662716026
13743,0.065,0.046146843,8.15E-11,0.006161635,0.037048948
13744,0.185,0.162668817,2.23E-15,6.98E-05,0.115889606
13745,0.305,0.289750539,0.07451067,0.011984555,0.22308707
13746,0.895,0.912663376,0.999999987,0.965430163,0.935887787
13747,0.995,1,1,0.997627189,0.998333333
13748,0.965,0.971158335,0.999997963,0.999956108,0.978718766
13749,0.95,0.94204739,1,0.883626362,0.964015797
13750,0.065,0.023147528,0.006719922,0.016441533,0.031622483
13751,0.555,0.596411409,4.84E-11,1.38E-04,0.383803803
13752,0.04,0.068999364,1.54E-24,0.00751846,0.036333121
13753,0.955,0.982727105,1,0.999461354,0.979242368
13754,0.53,0.537273879,1.20E-06,0.714822559,0.355758358
13755,0.98,0.97694809,1,0.999985869,0.985649363
13756,0.325,0.318585248,0.999967961,0.189152951,0.54785107
13757,0.965,0.971158335,1,0.999951879,0.978719445
13758,0.015,0.032109239,5.04E-22,1.91E-04,0.01570308
13759,0.975,0.98176468,0.999999999,0.996597485,0.985588226
13760,0.05,0.102253785,6.45E-05,0.014659199,0.050772755
13761,0.995,1,1,0.999999258,0.998333333
13762,0.97,0.965357808,1,0.995319369,0.978452603
13763,1,1,1,0.99982143,1
13764,0.24,0.21041198,1.93E-12,1.27E-04,0.150137327
13765,0.95,0.97694809,1,0.997995393,0.975649363
13766,0.855,0.853060627,1,0.995494291,0.902686876
13767,0.73,0.820374442,0.990863254,0.90617216,0.847079232
13768,0.795,0.84402272,1,0.997933481,0.87967424
13769,0.01,0.034665623,6.55E-20,5.29E-04,0.014888541
13770,0.485,0.574631297,0.999999997,0.911366933,0.686543765
13771,0.995,0.99425303,1,0.999640611,0.996417677
13772,0.975,0.97694809,1,0.999857588,0.983982697
13773,0.99,0.99425303,0.999999919,0.98801418,0.994750983
13774,0.955,0.970192329,1,0.998151051,0.97506411
13775,0.78,0.798444761,0.99999511,0.975775502,0.859479957
13776,0.89,0.879026506,1,0.866677421,0.923008835
13777,0.93,0.952267086,0.999920573,0.999864996,0.96072922
13778,0.06,0.068999364,8.72E-15,2.30E-04,0.042999788
13779,0.97,0.965357808,1,0.999890756,0.978452603
13780,0.795,0.764603754,0.999989335,0.913824613,0.853197696
13781,0.99,0.988495408,1,0.999966236,0.992831803
13782,0.02,0.0082478,1.84E-11,0.011490463,0.009415933
13783,0.07,0.084153518,1.40E-09,5.06E-05,0.051384507
13784,0.485,0.583360541,8.21E-09,0.422592597,0.356120183
13785,0.84,0.833950399,1,0.99566551,0.8913168
13786,0.22,0.282612371,2.46E-08,0.03007988,0.167537465
13787,0.98230659,0.965357808,1,0.999924585,0.982554799
13788,0.855,0.730403455,0.999849895,0.244385432,0.861751117
13789,0.065,0.057591364,2.25E-17,2.84E-04,0.040863788
13790,0.145,0.179101572,2.02E-14,0.164041698,0.108033857
13791,0.175,0.166364488,8.86E-20,0.004041064,0.113788163
13792,1,0.99425303,1,0.998524537,0.998084343
13793,1,1,1,0.999765916,1
13794,0.08,0.099243465,1.22E-14,0.001085391,0.059747822
13795,0.04,0.06139808,7.87E-08,0.002968328,0.033799386
13796,0.935,0.988495408,1,0.997719179,0.974498469
13797,1,1,1,0.999643085,1
13798,0.59,0.607844753,0.995222455,0.490096399,0.731022403
13799,0.935,0.947891302,1,0.996746349,0.960963767
13800,0.065,0.091706492,5.77E-08,0.102369517,0.052235517
13801,0.22,0.288324083,2.64E-09,0.517808069,0.169441362
13802,0.195,0.181271954,0.012263049,0.001411368,0.129511668
13803,0.885,0.865071308,1,0.999194486,0.916690436
13804,0.575,0.628814682,1,0.533155644,0.734604894
13805,0.925,0.877036668,1,0.998460747,0.934012222
13806,0.82,0.861072796,0.821917805,0.898484936,0.8343302
13807,0.925,0.936192555,1,0.995013198,0.953730852
13808,0.195,0.203109044,5.94E-24,3.62E-04,0.132703015
13809,0.965,0.953724322,1,0.999450849,0.972908107
13810,0.21,0.237059612,0.994315383,0.060785557,0.480458332
13811,0.08,0.030830364,8.29E-17,0.001419979,0.036943455
13812,0.145,0.195790847,1.41E-10,0.137365813,0.113596949
13813,0.035,0.084153518,5.65E-12,0.004724725,0.039717839
13814,0.02,0.03099365,7.49E-19,1.31E-06,0.016997883
13815,0.995,0.988495408,1,0.98531283,0.994498469
13816,0.45,0.602917576,0.00836859,0.597732632,0.353762055
13817,0.88,0.888956963,0.999999831,0.911160139,0.922985598
13818,0.95,0.971158335,0.999999999,0.999743216,0.973719445
13819,0.15,0.159791723,1.34E-13,0.001155914,0.103263908
13820,0.97,0.97694809,1,0.999152257,0.98231603
13821,0.175,0.131098265,4.55E-06,2.51E-04,0.102034272
13822,0.425,0.415766825,0.059628735,0.43478353,0.300131853
13823,0.86,0.847038211,0.999999954,0.953525522,0.902346055
13824,0.345,0.311077014,8.82E-10,0.002525044,0.218692338
13825,0.79,0.73352757,1,0.950049892,0.841175857
13826,0.41,0.450111827,4.68E-22,0.172242558,0.286703942
13827,0.145,0.151558488,1.60E-18,7.90E-04,0.098852829
13828,1,0.99375279,1,0.999654566,0.997917597
13829,0.965,0.988495408,1,0.994430168,0.984498469
13830,0.46,0.468056902,0.215007376,0.073419281,0.381021426
13831,0.98,0.971158335,1,0.997254493,0.983719445
13832,0,0,9.65E-24,1.72E-05,3.22E-24
13833,0.995,0.99425303,0.999999998,0.981296445,0.996417676
13834,0.14,0.114269611,1.09E-15,0.004562354,0.084756537
13835,0.97,0.988495408,1,0.994807757,0.986165136
13836,0.035,0.048693235,7.29E-07,1.23E-04,0.027897988
13837,1,1,1,0.999559674,1
13838,0.35,0.28665914,6.35E-04,0.022665871,0.212431517
13839,0,0.015612211,2.03E-09,0.002545464,0.005204071
13840,0.53,0.595361993,0.999997312,0.341311022,0.708453102
13841,0.055,0.020155314,2.28E-09,0.001277671,0.025051772
13842,0.955,0.982727105,0.999999909,0.944379143,0.979242338
13843,0.065,0.164886685,8.22E-20,0.010085931,0.076628895
13844,0.13,0.136690085,6.41E-25,8.17E-05,0.088896695
13845,0.75,0.834959066,0.999981304,0.984467353,0.86164679
13846,0.005,0.007732399,5.14E-20,2.62E-05,0.004244133
13847,0.45,0.525734991,0.999800573,0.222433787,0.658511855
13848,0.11,0.093382756,2.33E-23,3.76E-04,0.067794252
13849,0.025,0.038496784,2.74E-14,0.004761084,0.021165595
13850,0.595,0.619127103,0.833327184,0.021923492,0.682484763
13851,0.005,1.65E-04,1.37E-08,0.002888253,0.001721569
13852,1,0.97694809,1,0.999991717,0.99231603
13853,0.905,0.888956963,1,0.999271476,0.931318988
13854,0.07,0.046146843,8.59E-10,0.004130488,0.038715614
13855,0.24,0.300430239,4.66E-13,0.897899709,0.180143413
13856,0.195,0.188457341,1.08E-14,0.447470319,0.127819114
13857,1,1,1,0.999667262,1
13858,0.065,0.06139808,6.37E-04,2.19E-04,0.042344931
13859,0.43,0.436324506,0.055857163,0.032565547,0.30739389
13860,0.37,0.394178233,0.988975428,0.454555987,0.584384554
13861,0.11,0.049965752,4.94E-14,1.40E-04,0.053321917
13862,0.03,0.046146843,2.90E-04,0.002792546,0.025478843
13863,0.85,0.940584706,0.999999998,0.999923447,0.930194901
13864,0.21,0.268291747,3.70E-09,3.12E-04,0.159430584
13865,0.015,0.023147528,1.47E-07,0.01120057,0.012715892
13866,0.97,0.988495408,1,0.991663292,0.986165136
13867,0.285,0.253911768,0.497686489,0.01984214,0.345532752
13868,0.335,0.296874005,3.33E-08,0.146620219,0.21062468
13869,0.995,0.988495408,1,0.999967744,0.994498469
13870,0.295,0.282612371,1.66E-04,0.051766818,0.192592817
13871,0.06,0.232229696,3.48E-11,2.29E-05,0.097409899
13872,0.935,0.918562208,1,0.883642299,0.951187403
13873,0.77,0.752071167,1,0.742844846,0.840690389
13874,0.01,0.018529925,8.66E-04,1.47E-04,0.009798801
13875,0.965,0.991375552,1,0.999881454,0.985458517
13876,0.06,0.068999364,1.22E-13,0.005837482,0.042999788
13877,0.87,0.859071649,1,0.157843866,0.909690549
13878,0.995,0.99425303,1,0.994101429,0.996417677
13879,0.91,0.94204739,1,0.875913927,0.950682463
13880,0.9,0.953724322,1,0.997562493,0.951241441
13881,0.38325504,0.319625067,5.23E-05,0.025011993,0.234310788
13882,0.995,0.99425303,1,0.999989415,0.996417677
13883,0.965,0.988495408,1,0.999889972,0.984498469
13884,0.995,0.988495408,1,0.998660784,0.994498469
13885,0.985,0.988495408,1,0.998967151,0.991165136
13886,0,0,6.74E-20,3.17E-05,2.25E-20
13887,0.085,0.084153518,1.29E-14,0.020907155,0.056384506
13888,0.5,0.61265285,0.997038816,0.980140861,0.703230555
13889,0.165,0.268291747,1.89E-06,9.95E-04,0.144431211
13890,0.44,0.443149438,0.999999999,0.131461941,0.627716479
13891,0.01,0.015448224,5.68E-15,8.26E-06,0.008482741
13892,0.805,0.766252772,0.99905574,0.944268287,0.856769504
13893,0.955,0.97694809,1,0.998137697,0.97731603
13894,0.045,0.038496784,3.59E-17,0.059676624,0.027832261
13895,0.91,0.900832448,0.999974069,0.999466806,0.936935506
13896,0.025,0.015448224,7.73E-15,1.88E-05,0.013482741
13897,1,1,1,0.999931665,1
13898,0.915,0.923469463,1,0.997204253,0.946156488
13899,0.44,0.425245369,8.60E-14,0.406877516,0.288415123
13900,0.845,0.853060627,1,0.999812513,0.899353542
13901,0.98,0.971158335,1,0.993193669,0.983719445
13902,0.065,0.05378059,9.41E-09,9.99E-06,0.039593533
13903,0.015,0.007732399,5.73E-15,1.45E-05,0.007577466
13904,0.545,0.622359465,0.477916005,0.936239872,0.548425157
13905,0.925,0.930326767,1,0.999992837,0.951775589
13906,0.305,0.296874005,3.24E-05,0.361100549,0.200635464
13907,0.955,0.955666247,1,0.9990615,0.970222082
13908,0.42,0.43713772,0.001369789,0.395563107,0.28616917
13909,0.26,0.2611092,4.18E-04,0.962343059,0.173842447
13910,0.985,0.979838938,0.999999998,0.998191816,0.988279645
13911,0.025,0.007732399,5.32E-24,1.37E-06,0.0109108
13912,0.525,0.585103633,1.30E-05,0.335129578,0.370038867
13913,0.845,0.894900291,0.999995003,0.892152307,0.913298432
13914,0.09,0.05378059,1.79E-24,0.001701465,0.047926863
13915,0.13,0.184784833,2.23E-14,0.002640769,0.104928278
13916,1,1,1,0.99682607,1
13917,0.065,0.038496784,1.01E-05,0.001804913,0.034502286
13918,0.375,0.296060637,0.964202075,0.701259662,0.545087571
13919,0.97,0.959546481,1,0.936518081,0.976515494
13920,0.975,0.99425303,0.999967768,0.999165503,0.989740266
13921,0.375,0.399691006,4.54E-07,0.140380591,0.258230487
13922,0.415,0.473692128,4.27E-06,0.513031017,0.296232132
13923,0.94,0.953724322,1,0.999999342,0.964574774
13924,0.995,1,1,0.999879601,0.998333333
13925,0.045,0.06139808,3.65E-20,0.00582583,0.035466027
13926,0.225,0.239897616,1.41E-04,0.001743936,0.155013017
13927,0.965,0.965357808,1,0.999989951,0.976785936
13928,0.975,0.97694809,1,0.999854095,0.983982697
13929,0.25,0.282612371,8.84E-12,0.062721584,0.177537457
13930,0.9,0.859071649,1,0.999775596,0.919690549
13931,0.86,0.877036668,1,0.97969826,0.912345556
13932,0.005,0,1.25E-20,6.41E-06,0.001666667
13933,1,1,0.999999929,0.997984952,0.999999976
13934,0.595,0.743193756,0.957688306,0.846641341,0.765294021
13935,0.455,0.463541926,0.999997363,0.372386831,0.639513096
13936,0.345,0.39844113,7.20E-04,3.68E-04,0.248053606
13937,0.01,0.023147528,3.19E-25,9.33E-06,0.011049176
13938,0.105,0.077030175,1.10E-19,8.95E-04,0.060676725
13939,0.32,0.379778337,1.21E-06,0.222690053,0.233259848
13940,0.505,0.576815764,0.007256398,0.016468355,0.363024054
13941,0.975,0.982727105,1,0.987700704,0.985909035
13942,0.055,0.046146843,6.32E-19,7.24E-08,0.033715614
13943,0.99,0.99425303,1,0.999996,0.99475101
13944,0.98,0.992335007,0.999999201,0.993234147,0.99077807
13945,0.99,0.988495408,1,0.999889407,0.992831803
13946,0.005,0.007732399,1.26E-12,0.003885143,0.004244133
13947,0.03,0.023147528,7.96E-20,9.07E-06,0.017715843
13948,0.985,1,1,0.999623893,0.995
13949,0.005,0.007732399,5.06E-19,1.81E-04,0.004244133
13950,0.005,0,4.13E-29,1.25E-05,0.001666667
13951,0.255,0.264702332,2.91E-09,0.005693545,0.173234111
13952,0.99,1,0.999999944,0.999778211,0.996666648
13953,0.6027834,0.607723552,0.972536612,0.226777854,0.727681188
13954,0.065,0.030830364,7.32E-16,0.001622501,0.031943455
13955,0.72,0.742881859,1,0.900550019,0.82096062
13956,0.46,0.346330409,5.81E-05,0.151054458,0.268796185
13957,0.4,0.490541402,0.029447076,0.004164541,0.306662826
13958,1,1,1,0.999203229,1
13959,0.065,0.068999364,8.25E-21,9.80E-06,0.044666455
13960,0.17,0.221337873,2.28E-07,0.004928477,0.130446034
13961,0.52,0.531965965,0.66920513,0.033538412,0.573723698
13962,0.095,0.046146843,1.65E-23,7.22E-04,0.047048948
13963,0.25,0.246699404,5.02E-05,0.011041362,0.165583194
13964,0.105,0.099243465,5.78E-08,0.002983491,0.068081174
13965,0.245,0.21041198,6.57E-15,0.073163551,0.151803993
13966,1,1,1,0.999773772,1
13967,0.325,0.332272393,0.999999987,0.52225909,0.552424127
13968,0.84,0.873053234,0.999837281,0.997511183,0.904296838
13969,0.995,1,0.999999997,0.998819489,0.998333332
13970,0.975,0.964873944,0.999999999,0.999101588,0.979957981
13971,0.015,0.038496784,3.45E-10,0.001703874,0.017832262
13972,0.24,0.195946713,9.90E-06,0.001271528,0.145318872
13973,0.01,0.05378059,4.70E-23,3.45E-04,0.021260197
13974,0.905,0.936192555,1,0.995808234,0.947064185
13975,1,0.99425303,1,0.999204175,0.998084343
13976,0.115,0.137621196,0.005017328,0.004361701,0.085879508
13977,0.07,0.068999364,2.56E-23,0.012818237,0.046333121
13978,0.77,0.790273568,1,0.995231707,0.853424523
13979,1,1,0.999999999,0.997882777,1
13980,0.995,0.99425303,1,0.999839722,0.996417677
13981,0.015,0.015448224,1.57E-12,0.002350489,0.010149408
13982,0.75,0.730403455,0.99999999,0.104034737,0.826801148
13983,0.51,0.592066838,0.001740568,0.929235321,0.367935802
13984,0.995,0.99425303,0.999999998,0.999922015,0.996417676
13985,0.475,0.363822287,0.999626465,0.810844192,0.612816251
13986,0.025,0.010470401,4.62E-11,0.013194342,0.011823467
13987,0.455,0.463541926,0.999998779,0.036739238,0.639513568
13988,0.825,0.886973366,1,0.960188759,0.903991122
13989,0.175,0.237059612,2.54E-16,1.09E-05,0.137353204
13990,0.005,0.038496784,1.29E-21,1.58E-05,0.014498928
13991,0.085,0.06139808,2.41E-17,0.003458828,0.04879936
13992,0.08,0.091706492,7.50E-05,5.10E-05,0.057260496
13993,0.95,0.971158335,1,0.999816792,0.973719445
13994,0.13,0.228602864,3.03E-06,0.023922943,0.119535297
13995,0.94,0.959546481,1,0.999860183,0.966515494
13996,0.005,0.007732399,1.21E-20,0.001603529,0.004244133
13997,0.97,0.965357808,1,0.993953946,0.978452603
13998,0.995,0.988495408,1,0.999999921,0.994498469
13999,0.35,0.406589952,0.999581986,0.694542514,0.585390646
14000,0.41,0.512208476,0.999373697,0.232931234,0.640527391
14001,0.095,0.121758885,4.51E-19,1.00E-05,0.072252962
14002,0.065,0.05378059,3.13E-17,1.81E-05,0.03959353
14003,0.01,0,3.45E-27,2.00E-04,0.003333333
14004,0.255,0.224972258,0.002987543,0.151837333,0.1609866
14005,0.145,0.188457341,2.26E-16,0.002843624,0.111152447
14006,0.025,0.049965752,6.92E-08,8.93E-04,0.024988607
14007,0.975,1,1,0.9999003,0.991666667
14008,0,0,6.65E-12,1.42E-04,2.22E-12
14009,0.995,0.982727105,1,0.99969715,0.992575702
14010,0.935,0.97694809,1,0.998582433,0.970649363
14011,0.875,0.845101315,0.997940905,0.780937398,0.906014073
14012,0.095,0.154524668,4.02E-19,6.91E-04,0.083174889
14013,0.03,0.023147528,1.95E-12,0.001515569,0.017715843
14014,0.97,0.99425303,1,0.986747443,0.988084343
14015,0.35,0.274027099,6.90E-13,6.87E-04,0.208009033
14016,0.925,0.94204739,0.999999999,0.998697876,0.955682463
14017,0.05,0.068999364,2.92E-08,0.181928725,0.039666464
14018,0.49,0.568522761,0.479052526,0.827333752,0.512525095
14019,0.11,0.086672957,5.54E-11,0.039763199,0.065557652
14020,0.385,0.367309965,1.43E-04,0.064556643,0.250817775
14021,0.31,0.303982815,0.999993115,0.11511342,0.537991977
14022,0.245,0.349835935,0.00865359,0.0552287,0.201163175
14023,0.985,0.982727105,1,0.997880464,0.989242368
14024,0.17,0.246699404,7.51E-07,0.014184066,0.138900052
14025,1,1,1,0.999999192,1
14026,0.725,0.761509568,1,0.564720673,0.828836523
14027,0.82,0.86763912,0.935214964,0.921942011,0.874284695
14028,0.335,0.264702332,0.168706663,0.478906088,0.256136331
14029,0.92,0.94204739,1,0.99999969,0.954015797
14030,0.97,0.99425303,0.999999995,0.997309354,0.988084342
14031,0.015,0.030830364,1.07E-08,3.33E-04,0.015276791
14032,0.97,0.959546481,0.956207361,0.996078015,0.961917947
14033,0.99,0.997127845,1,0.998196627,0.995709282
14034,0.01,0.003868275,3.52E-24,9.20E-06,0.004622758
14035,0.23,0.252552865,9.06E-07,0.025466836,0.160851257
14036,0.98,0.988495408,1,0.999999317,0.989498469
14037,0.97588171,0.965357808,1,0.998850656,0.980413173
14038,0.4,0.385851036,0.006709367,0.009196903,0.264186801
14039,0.095,0.078267888,1.66E-17,0.039096663,0.057755963
14040,0.285,0.289750539,1.60E-14,0.001828705,0.191583513
14041,0.195,0.184784833,7.26E-23,0.00731964,0.126594944
14042,0.22,0.159894516,0.754784911,0.022665925,0.378226476
14043,0.425,0.405441099,0.967826483,0.70228878,0.599422528
14044,0.155,0.183559809,9.76E-07,0.131766084,0.112853595
14045,0.215,0.114269611,2.04E-14,0.023026642,0.109756537
14046,0.03,0.007732399,1.00E-24,7.22E-04,0.012577466
14047,0.265,0.151558488,3.38E-11,0.003215351,0.138852829
14048,0.435,0.491101592,0.999558669,0.097346951,0.641886754
14049,0.055,0.084153518,1.27E-13,0.011595491,0.046384506
14050,0.98,0.99425303,0.999981914,0.999383502,0.991411648
14051,0.975,0.97694809,1,0.997428003,0.983982697
14052,0.06,0.084153518,9.80E-07,4.40E-04,0.048051499
14053,0.18,0.166364488,3.35E-11,0.041257989,0.11545483
14054,0.69,0.683177244,0.999999972,0.163666231,0.791059072
14055,0.985,0.97694809,1,0.999999986,0.98731603
14056,0.17,0.099414574,7.52E-13,0.00778236,0.089804858
14057,0.98,0.988325905,1,0.996985168,0.989441968
14058,0.745,0.770458282,0.999684847,0.967797476,0.838381043
14059,1,0.99425303,1,0.999935418,0.998084343
14060,0,0.0886864,2.65E-06,0.023662101,0.029563017
14061,0.995,1,1,0.999822993,0.998333333
14062,0.03,0.023147528,6.59E-19,0.001031155,0.017715843
14063,0.01,0.030830364,5.32E-12,0.006168117,0.013610121
14064,0.075,0.043744299,5.66E-08,0.020320833,0.039581452
14065,0.07,0.099243465,2.66E-09,6.50E-04,0.056414489
14066,0.605,0.632037546,1,0.85759856,0.745679182
14067,0,0,9.93E-23,7.52E-05,3.31E-23
14068,0.95,0.94204739,0.999999998,0.998518084,0.964015796
14069,0.95,0.959546481,1,0.999573201,0.969848827
14070,0.495,0.497257524,0.003788374,0.546709751,0.332015299
14071,0.975,0.988495408,1,0.999984517,0.987831803
14072,0.995,0.99425303,1,0.993725833,0.996417677
14073,0.03,0.038496784,1.24E-17,2.97E-04,0.022832261
14074,0.22,0.24697708,2.04E-10,0.097773789,0.155659027
14075,0.15,0.181108479,1.95E-13,4.93E-05,0.110369493
14076,0.165,0.151558488,4.40E-08,4.62E-04,0.105519511
14077,0.895,0.869064784,1,0.979215944,0.921354928
14078,0.355,0.2611092,1.55E-06,0.002763635,0.205370251
14079,0.33,0.336127336,5.16E-17,0.186836299,0.222042445
14080,0.985,1,1,0.998872135,0.995
14081,0.575,0.622359465,0.293400668,0.979068693,0.496920044
14082,0.965,0.959546481,1,0.998468012,0.974848827
14083,0.3,0.322312067,0.955308822,0.339233131,0.52587363
14084,0.99,0.971158335,1,0.999784951,0.987052778
14085,0.005,0,4.21E-14,8.49E-06,0.001666667
14086,0.015,1.65E-04,4.57E-08,0.018800149,0.005054913
14087,0.17,0.167419682,1.37E-15,0.059774901,0.112473227
14088,1,1,1,0.999102744,1
14089,1,1,1,0.998689553,1
14090,0.98181716,0.970987885,1,0.996029987,0.984268348
14091,0.155,0.242954689,0.159541366,0.077305394,0.185832018
14092,0.99,0.99425303,1,0.998003323,0.99475101
14093,0.335,0.340781022,0.456991081,0.760269708,0.377590701
14094,0.635,0.571867144,0.021465285,0.272890045,0.409444143
14095,0.01,0.015448224,7.42E-20,9.99E-05,0.008482741
14096,0.51,0.463541926,0.001268066,0.666142018,0.324936664
14097,0,0,1.35E-28,1.90E-06,4.51E-29
14098,0.285,0.374274666,5.29E-11,0.011953439,0.219758222
